order_id,customer_id,store_id,employee_id,order_date,payment_method,discount_pct,order_status
7927,730,6,89,07-03-2023,Gift Card,10%,Completed
7928,448,13,7,2024-09-10,Credit Card,0.0,Completed
7929,983,11,85,12 Jan 2023,PayPal,10%,Completed
7930,806,13,24,05/29/2023,CASH,0.0,Returned
7931,686,8,999,2023/11/12,Debit Card,0.0,Completed
7932,1215,2,11,2025-01-01,Debit Card,0.0,Completed
7933,828,5,11,11/02/2026,Debit Card,0.0,Completed
7934,906,10,83,"February 05, 2023",Cash,0.05,Completed
7935,672,6,5,03 May 2025,Gift Card,0.0,Completed
7936,1052,12,47,26/11/2024,CASH,0.0,Completed
7937,68,12,75,02 Mar 2025,Debit  Card,0.05,Completed
7938,4,10,2,05/16/2023,credit card,0.1,Completed
7939,841,4,5,10-10-2023,CASH,0.1,Completed
7940,592,77,25,"January 09, 2023",Debit Card,10%,Completed
7941,1201,6,74,29 Apr 2024,Debit Card,0.0,Completed
7942,277,3,90,24 Sep 2025,Store Credit,10%,Completed
7943,739,8,25,25/02/2026,credit card,0.0,Completed
7944,274,5,49,01/02/2025,Cash,0.0,Completed
7945,937,4,53,16-04-2023,Credit Card,0.1,Completed
7946,882,13,66,2023-12-12,Debit Card,0.0,Completed
7947,35,5,26,2025-04-18,Debit Card,0.0,Completed
7948,729,6,6,17 Apr 2024,Debit Card,0.0,Completed
7949,880,7,84,04 May 2026,PayPal,25%,Completed
7950,1128,13,71,02 Jul 2024,Credit Card,10%,Completed
7951,1120,1,85,08 Sep 2024,Store Credit,5%,Completed
7952,614,11,76,15/03/2025,credit card,0.15,Completed
7953,493,3,39,25/03/2024,Debit Card,0.0,Completed
7954,972,3,1,23 May 2024,PayPal,5%,Completed
7955,757,4,70,2023-05-30,Debit Card,0.0,Completed
7956,778,5,16,"August 31, 2023",CASH,0.0,Completed
7957,656,9,89,12 Jul 2024,Cash,0.1,Completed
7958,180,7,2,"April 13, 2023",Store Credit,0.1,Completed
7959,340,2,44,27 Jul 2024,PayPal,25%,Completed
7960,1187,2,41,"August 16, 2025",Cash,0.0,Completed
7961,920,9,59,24 Nov 2025,Debit  Card,15%,Completed
7962,367,4,23,16 Jun 2025,Credit Card,0.0,Completed
7963,625,13,39,2025-05-31,Cash,10%,Completed
7964,20,13,1,2024-10-15,Store Credit,15%,Completed
7965,246,13,62,05 Sep 2025,Store Credit,0.0,Completed
7966,1187,9,32,01/09/2026,Credit Card,10%,Completed
7967,150,10,63,11/10/2023,Store Credit,0.0,Completed
7968,775,8,47,07/04/2024,CASH,15%,Completed
7969,924,4,25,20/05/2023,Debit Card,0.15,Completed
7970,136,9,77,2025-08-26,Store Credit,0.0,Completed
7971,1095,13,67,25-09-2025,credit card,0.0,Completed
7972,155,12,31,2024-05-13,Debit  Card,0.0,Completed
7973,1066,12,67,10-10-2025,Debit Card,0.05,Completed
7974,1144,13,38,12/10/2024,Gift Card,5%,Completed
7975,374,3,59,"May 11, 2026",none,5%,Completed
7976,246,1,75,30-04-2024,Debit Card,0.0,Completed
7977,434,2,20,"October 07, 2024",Debit Card,0.0,Completed
7978,542,13,19,2024-08-21,Store Credit,0.0,Completed
7979,780,13,77,,credit card,0.0,Completed
7980,233,13,3,01/09/2026,Credit Card,0.0,Completed
7981,839,10,64,15/11/2024,Cash,0.1,Completed
7982,994,10,79,2025/09/02,Debit Card,0.0,Completed
7983,340,10,16,2025-12-10,Debit Card,0.0,Completed
7984,329,12,73,03/02/2023,,0.0,Completed
7985,1193,13,51,2025/08/09,PayPal,0.0,Completed
7986,1061,7,999,"October 11, 2023",credit card,0.05,Completed
7987,411,13,82,05/05/2025,Credit Card,0.1,Completed
7988,827,10,15,2025/07/25,Store Credit,0.0,Completed
7989,203,4,46,05/31/2026,CASH,20%,Completed
7990,32,6,75,2025/05/20,Debit Card,15%,Completed
7991,1128,4,44,"June 08, 2026",Gift Card,0.0,Completed
7992,883,2,42,30/01/2024,CASH,0.05,Completed
7993,981,2,53,24/10/2025,CASH,0.0,Completed
7994,1095,77,14,01-03-2026,NaN,0.0,Completed
7995,568,1,82,"August 18, 2023",Debit Card,0.0,Completed
7996,309,7,51,07 Jul 2024,Cash,5%,Completed
7997,697,3,85,2025/08/07,Gift Card,0.05,Completed
7998,328,12,34,02 Jan 2023,credit card,0.0,Completed
7999,519,12,3,26 May 2026,credit card,0.25,Completed
8000,690,77,65,2023/05/25,Cash,0.0,Returned
8001,129,11,65,17/11/2025,Debit  Card,0.1,Returned
8002,1137,1,6,27/06/2024,Cash,0.15,Completed
8003,340,1,83,2023-05-07,Credit Card,0.0,Completed
8004,65,77,16,25-01-2024,PayPal,10%,Completed
8005,367,13,44,28 Mar 2025,Store Credit,0.0,Completed
8006,1005,6,4,"May 14, 2023",Gift Card,0.05,Completed
8007,1177,6,19,2023/08/31,Gift Card,0.0,Completed
8008,113,10,8,2024/10/29,Credit Card,25%,Completed
8009,221,3,14,2023/05/28,credit card,0.05,Completed
8010,3,3,3,01-06-2024,Debit  Card,0.05,Completed
8011,1162,77,3,11/25/2024,Cash,10%,Completed
8012,58,8,57,07/04/2024,Debit Card,5%,Completed
8013,204,77,25,03/03/2026,Debit  Card,0.0,Completed
8014,930,11,34,26-06-2024,credit card,10%,Completed
8015,1163,8,39,2024/09/17,CASH,0.05,Completed
8016,216,4,24,2026-01-03,Debit Card,10%,Completed
8017,7,9,30,2024-05-21,credit card,0.0,Completed
8018,96,10,44,05/07/2024,Debit  Card,0.0,Completed
8019,1152,6,28,06/28/2026,Store Credit,5%,Completed
8020,694,6,62,20/05/2024,PayPal,0.1,Returned
8021,284,9,52,10/28/2024,Debit Card,0.05,Completed
8022,865,2,9,09/22/2024,NaN,0.0,Completed
8023,576,5,87,29/01/2023,Cash,0.0,Completed
8024,666,77,41,07/05/2024,Cash,0.0,Returned
8025,865,12,47,"December 30, 2024",Cash,0.0,Completed
8026,1119,7,86,08/06/2026,PayPal,0.0,Completed
8027,1070,11,66,2023-01-04,PayPal,0.05,Completed
8028,910,1,33,2023/12/30,Debit Card,0.0,Completed
8029,816,10,84,"October 14, 2023",credit card,0.0,Completed
8030,371,6,9,10 Jun 2025,credit card,25%,Completed
8031,925,10,11,2026/04/16,Store Credit,0.0,PENDING
8032,983,1,22,"October 25, 2023",Gift Card,0.0,Completed
8033,497,4,8,09/08/2025,PayPal,0.0,Completed
8034,981,2,33,"June 19, 2025",-,0.15,Completed
8035,102,2,46,13 Apr 2023,Debit  Card,0.05,Completed
8036,1183,12,87,,Debit Card,0.0,Completed
8037,421,7,32,"June 27, 2026",PayPal,15%,Completed
8038,22,7,77,2025/09/01,Debit Card,10%,Completed
8039,650,13,27,2023-07-09,Credit Card,5%,Completed
8040,193,13,43,31 May 2026,PayPal,0.0,Returned
8041,883,4,61,2026-07-13,Credit Card,0.0,Completed
8042,11,1,85,"February 13, 2025",Store Credit,25%,Returned
8043,797,12,21,"May 13, 2025",Credit Card,0.0,Completed
8044,1116,6,2,07 Aug 2023,Gift Card,0.0,Completed
8045,146,8,50,"May 05, 2026",Gift Card,0.0,Completed
8046,606,11,9,2024/05/15,PayPal,0.1,Completed
8047,1054,9,30,2025-02-19,Credit Card,0.0,Completed
8048,344,8,34,2024/01/01,Store Credit,0.0,Completed
8049,938,1,49,27/02/2023,PayPal,10%,Returned
8050,978,10,60,11/12/2023,PayPal,15%,Completed
8051,839,3,46,07 May 2024,credit card,0.0,Completed
8052,170,9,44,07-05-2026,Gift Card,0.1,Returned
8053,180,77,14,09-07-2023,Debit  Card,0.0,Completed
8054,548,12,87,03 May 2023,Debit  Card,0.0,Completed
8055,108,11,34,2024-12-09,credit card,5%,Completed
8056,1209,11,56,11/08/2023,Store Credit,0.1,Completed
8057,930,5,5,11/01/2024,NULL,0.15,Completed
8058,758,7,17,"January 02, 2024",PayPal,0.0,Completed
8059,197,4,81,"June 11, 2023",PayPal,0.0,Completed
8060,634,13,62,2023/09/09,Credit Card,0.15,Completed
8061,1015,4,3,2023-04-25,Cash,5%,Completed
8062,523,77,61,30/05/2023,CASH,0.0,Completed
8063,90,11,41,27 Jun 2025,Credit Card,0.0,Completed
8064,1208,77,54,10/05/2025,PayPal,0.0,Completed
8065,159,12,12,05/19/2026,Gift Card,0.1,Completed
8066,103,5,61,04/30/2025,Gift Card,0.1,completed
8067,199,11,28,"January 11, 2026",Store Credit,0.05,Completed
8068,512,3,20,"September 18, 2024",Cash,0.15,Completed
8069,538,1,77,02 Jun 2025,PayPal,0.1,Completed
8070,266,11,11,17-11-2024,CASH,0.0,Completed
8071,185,5,21,2025/08/09,Gift Card,0.0,Completed
8072,966,11,28,27/12/2025,CASH,15%,Completed
8073,801,10,46,2024/11/10,CASH,0.0,Completed
8074,127,6,30,11/25/2023,Gift Card,0.0,Completed
8075,8888,9,77,22/01/2025,Cash,0.1,Completed
8076,593,4,34,2026/03/13,Cash,0.0,Completed
8077,369,10,65,,Credit Card,0.1,Completed
8078,1099,8,15,"August 08, 2024",Store Credit,10%,Completed
8079,1089,77,30,02/22/2025,Credit Card,0.0,Completed
8080,680,4,79,17-02-2024,Credit Card,0.2,Completed
8081,1092,7,43,28-04-2026,Cash,0.05,Completed
8082,174,11,10,"June 25, 2023",PayPal,0.0,completed
8083,1136,13,44,01 Oct 2024,Cash,0.0,Completed
8084,1001,6,82,"May 25, 2023",credit card,0.0,Completed
8085,529,9,69,"December 13, 2024",PayPal,0.0,Completed
8086,1088,12,62,06/18/2024,Cash,15%,Completed
8087,435,11,53,14/03/2024,PayPal,0.0,Completed
8088,879,12,21,2024/06/28,Gift Card,0.15,Completed
8089,1136,11,62,,Credit Card,0.1,Completed
8090,1074,4,7,04 May 2023,CASH,0.0,Completed
8091,461,2,24,19 Mar 2025,Gift Card,0.0,PENDING
8092,3,12,79,"May 15, 2025",Debit Card,25%,Cancelled
8093,288,11,35,2026/07/22,Cash,0.05,Completed
8094,87,1,86,09-03-2026,Gift Card,0.0,Completed
8095,1206,12,7,13 Jan 2023,Debit  Card,0.05,Completed
8096,212,13,65,2023/04/11,Credit Card,0.0,Completed
8097,64,4,34,2023/10/03,Credit Card,0.0,Completed
8098,579,4,56,11/11/2025,Debit  Card,0.0,Completed
8099,1152,7,7,19 Jan 2026,credit card,0.1,Returned
8100,865,5,77,03-02-2026,Gift Card,0.25,Completed
8101,238,1,75,13-02-2024,credit card,10%,Completed
8102,1203,11,82,2026/01/29,Gift Card,10%,Returned
8103,193,6,63,"May 04, 2023",Cash,10%,Completed
8104,1003,12,15,2024-06-16,Debit  Card,0.0,Completed
8105,1180,3,83,"December 17, 2025",CASH,0.0,Completed
8106,244,8,56,08/08/2023,credit card,5%,Cancelled
8107,412,12,48,08/24/2024,PayPal,0.05,Completed
8108,833,4,85,31 May 2026,CASH,0.0,Completed
8109,177,7,68,2025-12-22,Debit  Card,20%,Completed
8110,281,9,36,2024/08/08,PayPal,0.0,Completed
8111,61,4,30,21-08-2023,Cash,0.0,Completed
8112,787,3,27,05/02/2026,Store Credit,0.0,Completed
8113,795,9,77,,Debit  Card,0.0,Completed
8114,527,13,18,30 Jun 2024,CASH,0.05,Completed
8115,1171,77,54,03 Feb 2024,Gift Card,0.0,Completed
8116,375,11,43,2024/06/19,Gift Card,0.0,Completed
8117,910,13,90,28 Sep 2024,Cash,0.0,Completed
8118,132,12,90,01 Jan 2025,NaN,0.0,Completed
8119,173,7,37,03-04-2023,credit card,10%,completed
8120,588,3,53,2025/01/19,Debit Card,0.0,Completed
8121,953,77,66,,Cash,0.0,Completed
8122,901,4,78,11/16/2024,Store Credit,0.0,Completed
8123,962,13,88,2025-06-19,Cash,0.1,Completed
8124,1146,9,90,08 Feb 2025,Debit  Card,0.05,Completed
8125,165,4,50,01/27/2025,PayPal,0.0,Completed
8126,804,13,17,02/02/2025,Cash,0.0,Cancelled
8127,205,8,65,,Cash,0.2,Completed
8128,23,3,41,30-06-2026,Credit Card,0.0,Completed
8129,245,5,64,2023/08/06,CASH,0.15,Completed
8130,567,13,70,03/03/2023,CASH,10%,Completed
8131,453,6,63,2025/09/23,Store Credit,0.05,Completed
8132,168,2,12,19/04/2025,CASH,0.1,Returned
8133,1076,12,78,17 Jan 2023,credit card,0.25,Completed
8134,885,9,7,2023/04/11,Debit Card,10%,completed
8135,925,3,69,17 Jul 2026,PayPal,0.0,Completed
8136,65,1,36,"March 30, 2024",PayPal,0.0,Completed
8137,619,12,35,03-11-2025,Store Credit,0.0,Completed
8138,617,7,57,26-06-2025,NULL,0.1,Completed
8139,406,8,9,"May 30, 2023",Store Credit,5%,Completed
8140,516,8,82,10/17/2023,Cash,0.0,Completed
8141,851,13,90,"July 07, 2026",Cash,10%,Cancelled
8142,733,11,34,2023-09-11,Debit Card,0.0,Completed
8143,89,8,79,16 Apr 2026,credit card,0.0,Completed
8144,1165,13,9,13 Nov 2025,credit card,10%,Completed
8145,294,10,66,12/11/2023,Cash,0.0,Completed
8146,349,6,33,2024-09-05,Gift Card,0.0,Cancelled
8147,902,7,60,2026/01/28,credit card,0.05,Completed
8148,433,4,15,03/05/2024,Gift Card,0.0,Completed
8149,836,11,27,24/01/2025,Gift Card,0.0,Completed
8150,193,3,4,11-09-2025,Debit Card,0.0,completed
8151,827,13,81,01 Mar 2023,NaN,5%,Completed
8152,2,8,28,2025-06-18,Cash,0.1,Completed
8153,328,8,35,2025-12-25,PayPal,0.0,Completed
8154,187,12,65,13/11/2023,Credit Card,0.05,Completed
8155,499,77,64,27-05-2025,-,0.0,Completed
8156,273,3,55,2025-02-23,Credit Card,0.0,Completed
8157,337,10,999,05 Sep 2025,Debit Card,0.05,Completed
8158,266,1,6,29/04/2024,Cash,20%,Completed
8159,754,13,79,2025-10-10,Gift Card,5%,Completed
8160,1081,3,69,10/19/2024,Cash,0.0,Completed
8161,8,3,59,21 Mar 2024,CASH,0.0,Completed
8162,1104,5,37,2024/07/03,Credit Card,0.0,Completed
8163,362,7,67,16/06/2026,CASH,0.0,Completed
8164,37,9,60,2026/02/06,credit card,0.0,Completed
8165,1147,1,9,06/06/2025,Debit Card,0.0,Completed
8166,1028,2,78,2026/04/11,Debit Card,0.05,Completed
8167,307,5,36,2024/12/16,Store Credit,0.05,Completed
8168,199,6,49,2025-12-20,-,0.0,Returned
8169,641,7,61,07/19/2023,NULL,0.05,Completed
8170,482,77,46,2026-01-15,Debit  Card,0.0,Completed
8171,942,11,79,27/07/2026,Credit Card,0.05,Completed
8172,375,6,52,12 Oct 2023,Debit  Card,0.0,Completed
8173,1218,10,26,04-04-2025,CASH,0.0,Completed
8174,20,1,65,"July 09, 2023",Cash,0.0,Completed
8175,384,13,55,25 Feb 2024,Gift Card,0.1,Completed
8176,994,8,58,06/08/2026,PayPal,0.0,Completed
8177,307,9,77,22/03/2024,credit card,0.0,Completed
8178,729,77,59,25/07/2024,Gift Card,0.0,Completed
8179,1038,10,75,2023/12/22,N/A,0.05,Completed
8180,332,11,6,2025-12-23,CASH,0.0,Completed
8181,237,1,36,03 Jul 2025,Debit  Card,0.0,Completed
8182,411,12,20,29 Aug 2023,Store Credit,0.1,Completed
8183,1097,9,86,28-12-2024,Store Credit,0.0,Completed
8184,352,2,79,20 Feb 2026,CASH,0.0,Completed
8185,119,5,89,01 Apr 2025,Debit Card,0.0,Completed
8186,463,6,58,2026/01/05,Store Credit,0.1,Completed
8187,231,6,89,2026-03-24,credit card,10%,Completed
8188,175,77,29,21-12-2025,Gift Card,0.0,Completed
8189,645,7,54,12/21/2025,CASH,0.1,Completed
8190,726,13,53,"February 06, 2026",CASH,0.0,Completed
8191,676,7,85,17/03/2026,Store Credit,0.0,Completed
8192,626,6,76,2026-03-26,CASH,0.05,Completed
8193,842,5,35,19-05-2023,Store Credit,0.0,Completed
8194,587,12,69,06 Jul 2025,PayPal,0.05,Completed
8195,699,5,69,"August 26, 2023",Cash,0.0,Cancelled
8196,547,77,87,03 Sep 2023,Debit Card,0.05,Completed
8197,1220,13,999,2025-11-24,CASH,0.15,Completed
8198,467,13,36,08 Jun 2023,Cash,0.0,Completed
8199,1086,13,11,08 Dec 2024,NaN,20%,Cancelled
8200,1048,3,39,01 Nov 2023,credit card,0.0,Completed
8201,371,6,50,2025/02/19,Gift Card,0.0,Completed
8202,451,1,45,2024-04-12,Store Credit,0.0,Completed
8203,619,7,51,08/05/2023,Cash,0.0,Completed
8204,1167,3,43,"September 29, 2023",credit card,0.0,Completed
8205,263,77,28,05/10/2025,credit card,10%,Completed
8206,178,12,59,2023/11/25,NULL,0.0,Completed
8207,8,3,39,2023/11/02,Credit Card,0.0,Cancelled
8208,799,3,28,02/14/2024,Store Credit,0.0,Completed
8209,21,6,62,12/10/2023,CASH,0.0,Completed
8210,176,1,6,2023/03/10,Debit Card,10%,Completed
8211,219,4,66,11/13/2023,Store Credit,0.0,Cancelled
8212,411,11,86,"March 13, 2026",Cash,0.0,Completed
8213,1040,5,69,11-11-2025,CASH,15%,Completed
8214,461,77,1,"February 19, 2025",PayPal,0.05,Completed
8215,900,4,85,11/11/2024,PayPal,0.0,Completed
8216,1002,77,15,08/19/2025,Credit Card,0.1,Completed
8217,741,9,18,"October 08, 2025",Debit Card,10%,Completed
8218,289,9,9,2025/03/22,Gift Card,0.0,Completed
8219,528,11,15,2025-04-29,Credit Card,5%,Completed
8220,678,2,67,13/07/2024,Debit  Card,0.1,Returned
8221,177,2,80,2025-05-13,Debit Card,0.0,Completed
8222,406,10,55,"April 17, 2024",Gift Card,0.0,Completed
8223,984,9,56,2025/10/25,Store Credit,20%,Completed
8224,437,77,79,12/03/2024,Debit Card,0.15,Completed
8225,603,2,21,26/06/2023,PayPal,0.05,Completed
8226,289,7,54,2023/12/29,Debit  Card,0.0,Completed
8227,1104,12,64,09/08/2025,Cash,5%,Completed
8228,747,12,83,,Store Credit,0.0,Completed
8229,17,77,28,04 Sep 2025,Debit  Card,0.0,Completed
8230,381,9,31,28-02-2025,NULL,0.0,Completed
8231,553,13,56,"August 18, 2023",Store Credit,15%,Completed
8232,799,1,62,21 May 2023,NaN,20%,Completed
8233,693,3,6,"September 22, 2024",Cash,0.05,Returned
8234,632,10,7,2025/10/10,Store Credit,15%,Completed
8235,235,3,82,"September 03, 2023",Cash,0.0,Completed
8236,392,11,12,"April 29, 2025",Store Credit,0.0,Completed
8237,496,6,62,2025/09/19,Debit  Card,0.0,Completed
8238,480,1,10,02/05/2023,Debit Card,0.15,Completed
8239,226,12,6,2024-06-06,Store Credit,0.0,Completed
8240,867,4,6,03/26/2023,CASH,0.1,Completed
8241,1152,13,71,18 Feb 2026,Credit Card,0.0,Completed
8242,1098,7,86,09 Oct 2023,Cash,0.0,Completed
8243,412,2,75,03/22/2025,Credit Card,0.15,Completed
8244,1165,5,88,09/08/2023,CASH,0.0,Completed
8245,77,4,29,2024/07/13,Credit Card,0.0,Cancelled
8246,1081,9,53,2023/02/07,credit card,0.0,Completed
8247,420,5,10,2025/06/22,Credit Card,0.0,Completed
8248,550,2,53,07 Jun 2023,Debit  Card,0.05,Completed
8249,338,4,23,2025-05-07,Debit Card,0.0,Completed
8250,601,9,64,11/07/2025,Debit Card,0.05,Completed
8251,88,11,12,2026-06-25,Credit Card,0.2,Completed
8252,1007,7,83,2025-07-10,CASH,0.0,Completed
8253,262,12,90,,CASH,0.2,Completed
8254,988,2,49,2023-06-23,Gift Card,0.0,Completed
8255,656,11,27,2023-08-13,CASH,5%,Completed
8256,928,4,26,"August 11, 2023",Store Credit,0.0,Completed
8257,628,7,54,"January 15, 2026",Debit Card,0.0,Completed
8258,9999,2,999,"December 19, 2023",credit card,5%,Completed
8259,274,11,999,17-06-2025,Debit Card,0.1,Completed
8260,150,7,10,11/16/2024,Store Credit,0.0,Completed
8261,1167,6,11,30 Oct 2025,Store Credit,0.0,Completed
8262,482,3,87,07/31/2025,PayPal,0.2,Completed
8263,1109,4,57,11/24/2025,CASH,0.05,Completed
8264,745,3,63,2023/03/22,Gift Card,0.1,Completed
8265,140,4,30,2025/05/29,Gift Card,0.0,Completed
8266,159,13,28,"November 17, 2023",Cash,0.1,Completed
8267,391,10,69,2025-08-15,Cash,5%,Completed
8268,756,3,70,07/20/2024,Store Credit,0.0,Completed
8269,71,8,60,,Gift Card,0.05,Completed
8270,1099,5,30,2023-01-19,CASH,0.0,Completed
8271,956,13,80,09/03/2026,Credit Card,0.0,Completed
8272,854,12,82,,Cash,0.0,Completed
8273,191,12,26,2025/10/29,Debit Card,0.0,Completed
8274,682,11,11,2024/01/14,CASH,0.0,Completed
8275,488,4,80,08/08/2023,Cash,10%,Completed
8276,413,4,79,19 Sep 2025,Credit Card,0.0,Returned
8277,285,13,84,"December 22, 2024",PayPal,0.0,Completed
8278,867,1,27,01/18/2026,Store Credit,0.0,Completed
8279,1185,13,22,"July 22, 2023",Store Credit,0.0,Completed
8280,799,77,7,"July 09, 2026",PayPal,0.05,Completed
8281,1166,3,82,2023-02-10,-,10%,Completed
8282,681,2,34,23/06/2025,Debit  Card,0.1,Completed
8283,569,5,22,16/11/2023,Store Credit,0.0,Completed
8284,194,10,90,2025/12/28,Cash,15%,completed
8285,87,4,88,2024-04-25,CASH,0.0,Completed
8286,525,7,42,2025/06/29,Cash,20%,Completed
8287,951,11,89,,credit card,0.0,Completed
8288,917,13,27,20/06/2024,Cash,15%,Completed
8289,268,1,999,04-07-2025,credit card,15%,Completed
8290,173,9,12,09-05-2026,PayPal,0.0,Completed
8291,954,12,2,04/06/2023,Store Credit,0.05,Completed
8292,1108,1,3,18 Aug 2025,Credit Card,0.05,Completed
8293,478,8,16,07/09/2024,Gift Card,15%,Completed
8294,435,11,6,2023-03-26,Store Credit,0.0,Completed
8295,592,11,47,2024-03-14,Store Credit,0.05,Returned
8296,41,7,39,15/07/2026,Debit Card,0.15,Completed
8297,374,2,38,01/11/2023,Debit Card,15%,Completed
8298,951,77,83,13-11-2025,Credit Card,0.1,Completed
8299,814,13,58,2024/01/07,CASH,10%,Completed
8300,1148,5,89,02/08/2024,Store Credit,0.1,Completed
8301,754,6,11,04/03/2024,Cash,0.05,Completed
8302,1124,3,80,2025/03/21,Debit  Card,0.0,Completed
8303,116,13,41,20 Mar 2025,Cash,0.25,Completed
8304,504,10,72,26-03-2023,Debit Card,0.0,Completed
8305,935,13,39,"September 09, 2023",Store Credit,0.0,Completed
8306,115,12,86,02/20/2023,Debit Card,0.0,Completed
8307,320,3,17,"February 10, 2024",Debit  Card,0.0,Cancelled
8308,331,6,37,10 Apr 2025,Debit  Card,0.25,Completed
8309,1095,1,28,"January 27, 2024",CASH,0.0,Completed
8310,666,12,59,2024-02-28,CASH,0.0,Completed
8311,897,11,59,02-05-2023,CASH,0.0,Completed
8312,323,6,12,2025/04/06,CASH,0.0,Completed
8313,1141,7,3,03/14/2023,Debit  Card,0.1,Completed
8314,838,2,31,"April 01, 2026",Credit Card,0.05,Completed
8315,66,5,47,22/08/2023,Gift Card,0.15,Returned
8316,627,12,24,27-01-2026,Store Credit,0.0,Completed
8317,876,11,43,20-05-2025,Debit  Card,0.0,Completed
8318,407,9,11,2025-12-08,CASH,0.1,Completed
8319,840,13,45,04/03/2023,Debit Card,0.15,Completed
8320,513,5,26,19 Apr 2025,CASH,0.05,Completed
8321,966,5,70,20 Feb 2024,Cash,0.0,Completed
8322,606,10,70,02/21/2024,Debit Card,10%,Completed
8323,1082,12,89,15 Dec 2023,Store Credit,0.05,completed
8324,159,7,49,09/04/2025,credit card,10%,Completed
8325,580,2,63,02/13/2025,Store Credit,0.1,Completed
8326,167,13,35,17-08-2023,Gift Card,0.1,Completed
8327,1205,4,9,2025/04/07,-,0.1,Completed
8328,292,13,64,08/16/2023,Gift Card,0.05,Returned
8329,510,11,13,18/09/2024,credit card,5%,Completed
8330,781,8,55,07/17/2025,credit card,0.0,Completed
8331,1144,11,33,2024-07-18,Credit Card,0.0,Completed
8332,168,8,39,16 May 2025,credit card,0.0,Completed
8333,809,4,11,2026-07-27,Credit Card,5%,Completed
8334,449,12,89,21 Feb 2025,CASH,20%,Completed
8335,1212,1,54,2025-10-08,Cash,0.0,Completed
8336,823,4,45,13 Jan 2025,CASH,0.0,Completed
8337,562,13,77,2023-11-02,Gift Card,0.25,Completed
8338,987,6,999,02/12/2024,Gift Card,0.0,Completed
8339,97,6,1,2023-05-02,CASH,5%,Completed
8340,718,2,5,"November 23, 2023",credit card,0.05,Completed
8341,323,11,78,2025-12-25,credit card,0.05,Completed
8342,1140,10,22,26 Mar 2025,Credit Card,0.05,Returned
8343,770,3,46,2024/12/08,credit card,0.05,PENDING
8344,848,4,62,2025/09/11,credit card,0.0,Completed
8345,71,11,25,2025-03-05,Debit  Card,0.0,Completed
8346,500,5,72,22-01-2023,Store Credit,0.0,Completed
8347,217,3,43,2025/03/21,credit card,0.1,Completed
8348,492,2,90,10/28/2023,Credit Card,0.2,Completed
8349,1112,3,66,"November 02, 2025",Store Credit,0.0,Completed
8350,625,4,69,15 Jun 2023,Gift Card,0.0,Returned
8351,191,10,9,03-05-2025,Debit Card,0.1,Completed
8352,813,3,68,2026-01-25,credit card,0.05,Completed
8353,818,9,45,2024/01/19,Debit Card,5%,Completed
8354,1049,3,13,09 May 2024,Debit Card,0.0,Completed
8355,18,8,65,28-05-2025,CASH,0.0,Returned
8356,182,9,21,"October 30, 2024",Debit Card,0.0,completed
8357,1153,8,36,09/03/2023,Cash,0.0,Cancelled
8358,1013,1,49,2024/06/19,Credit Card,0.0,Completed
8359,1118,5,47,21 Sep 2023,PayPal,5%,Cancelled
8360,547,1,8,2024/01/27,Debit  Card,0.0,Completed
8361,186,10,3,06/11/2024,Credit Card,10%,Completed
8362,727,7,46,2025/02/27,credit card,0.0,Completed
8363,842,13,69,,Cash,0.1,completed
8364,77,9,18,"December 02, 2023",Gift Card,25%,Completed
8365,774,13,27,08/09/2024,credit card,0.05,Completed
8366,1183,4,87,2023-05-14,Credit Card,0.0,Completed
8367,152,4,39,2026-06-02,Gift Card,0.1,Cancelled
8368,746,6,36,18/11/2024,Debit  Card,0.1,Completed
8369,693,2,72,2024/07/23,Credit Card,0.05,Completed
8370,513,8,36,03/10/2025,Cash,0.0,Completed
8371,190,3,71,12 Aug 2025,PayPal,0.05,Completed
8372,1197,3,39,24 Oct 2024,PayPal,0.05,Completed
8373,1173,10,72,"October 09, 2025",Store Credit,0.05,Completed
8374,731,5,34,2024-04-17,Debit  Card,0.0,Completed
8375,716,6,86,11/01/2024,PayPal,15%,Completed
8376,1166,1,75,06-01-2024,PayPal,0.0,Completed
8377,128,6,56,"August 07, 2025",Debit  Card,0.0,Completed
8378,1007,2,69,2023-08-19,Gift Card,15%,Completed
8379,1092,77,16,16/05/2026,Store Credit,10%,Completed
8380,97,3,17,"May 17, 2026",credit card,0.0,Completed
8381,994,8,17,2024/12/24,Credit Card,0.0,Completed
8382,319,2,72,03/24/2024,PayPal,0.0,Completed
8383,1009,9,55,09/08/2024,Gift Card,0.2,Completed
8384,1096,11,80,24 Sep 2023,CASH,0.0,Cancelled
8385,39,9,80,07 Dec 2025,Debit Card,0.0,Completed
8386,293,3,89,2023/01/29,credit card,0.1,Completed
8387,1160,1,21,29 Jan 2026,credit card,0.0,Completed
8388,529,12,78,01/08/2023,Credit Card,0.0,Completed
8389,949,6,31,"September 17, 2025",CASH,0.0,Completed
8390,337,13,39,31/12/2024,Gift Card,10%,Completed
8391,614,8,6,"March 24, 2026",Debit Card,0.0,Completed
8392,1089,3,52,2024-11-13,Debit Card,0.0,Completed
8393,1153,5,34,"March 22, 2025",PayPal,20%,Completed
8394,1218,13,1,"May 02, 2024",Cash,0.0,Completed
8395,262,2,39,"December 21, 2023",Gift Card,0.0,Completed
8396,792,11,67,"July 10, 2026",Cash,0.0,Completed
