order_item_id,order_id,product_id,quantity,unit_price
20808,6925,88,1,238.01
20809,6926,116,1,359.58
20810,6926,29,1,181.96
20811,6927,97,3,369.73
20812,6928,111,2,291.81
20813,6928,55,-1,303.28
20814,6929,23,1,68.95
20815,6929,5,2,282.12
20816,6930,130,5,59.94
20817,6931,3,1,390.52
20818,6931,25,2,253.88
20819,6931,86,1,164.39
20820,6932,105,3,528.06
20821,6932,39,1,253.25
20822,6932,35,2,152.88
20823,6933,9999,1,454.8
20824,6933,81,3,121.47 JOD
20825,6933,25,1,253.88
20826,6933,29,1,129.28
20827,6934,137,1,307.7
20828,6934,29,2,181.96
20829,6934,116,2,359.58
20830,6934,47,1,627.32
20831,6934,94,2,504.81
20832,6935,127,3,587.72
20833,6935,24,1,360.88
20834,6935,109,1,579.16
20835,6935,115,4,302.06
20836,6935,100,3,265.9
20837,6936,14,4,429.63
20838,6937,13,1,186.29
20839,6938,23,2,68.95
20840,6938,75,2,347.56
20841,6938,84,2,455.31
20842,6938,81,3,121.47
20843,6939,87,2,262.59
20844,6939,2,3,117.05
20845,6939,50,2,397.99
20846,6939,19,1,57.36
20847,6940,10,3,$28.04
20848,6940,128,4,369.54
20849,6940,5,3,407.25
20850,6940,24,2,
20851,6940,23,4,68.95
20852,6941,30,2,43.65
20853,6941,90,1,56.52
20854,6942,35,1,184.62
20855,6943,96,2,84.49
20856,6943,127,1,587.72
20857,6944,121,1,317.45
20858,6944,27,1,112.66
20859,6945,6,4,46.39
20860,6946,10,4,28.04
20861,6947,75,0,347.56
20862,6948,98,1,243.42
20863,6948,32,3,105.62
20864,6948,40,1,$199.53
20865,6949,127,1,587.72
20866,6949,103,2,244.5
20867,6949,51,2,286.54
20868,6949,70,2,379.91
20869,6949,2,0,190.97
20870,6950,63,2,575.86
20871,6950,106,3,252.84
20872,6950,42,1,91.53
20873,6950,13,3,186.29
20874,6950,110,2,193.85
20875,6951,53,4,37.16
20876,6951,18,5,128.87
20877,6951,8,2,307.7
20878,6952,88,2,238.01
20879,6953,91,1,243.25
20880,6953,92,3,339.88
20881,6953,46,2,136.73
20882,6953,83,1,319.19
20883,6954,119,5,528.68
20884,6954,52,1,171.01
20885,6955,68,2,304.43
20886,6955,4,1,546.12
20887,6955,94,1,389.5
20888,6955,52,4,171.01
20889,6955,136,3,314.21
20890,6956,120,3,201.77
20891,6956,12,3,214.91
20892,6957,23,1,68.95
20893,6957,118,1,306.5
20894,6957,83,1,319.19
20895,6957,15,1,81.29
20896,6957,106,1,252.84
20897,6958,107,3,376.14
20898,6958,31,2,71.76
20899,6958,121,2,317.45
20900,6959,103,0,244.5
20901,6959,122,1,125.50
20902,6959,31,1,71.76
20903,6959,45,2,$415.91
20904,6960,98,4,243.42
20905,6960,78,4,$121.77
20906,6960,48,1,23.1
20907,6960,107,4,376.14
20908,6960,18,4,128.87
20909,6961,120,-1,214.53
20910,6962,73,3,331.02
20911,6963,44,2,106.04
20912,6963,53,2,37.16
20913,6963,52,2,171.01
20914,6964,110,1,193.85
20915,6965,117,2,153.05
20916,6965,119,1,528.68
20917,6966,97,2,369.73
20918,6966,17,2,185.99
20919,6967,86,1,164.39
20920,6967,69,5,175.49
20921,6967,36,1,19.3
20922,6967,116,0,334.74
20923,6968,3,1,390.52
20924,6968,2,2,190.97
20925,6968,38,4,454.80
20926,6968,93,1,345.11
20927,6968,130,1,59.94
20928,6969,137,2,283.69
20929,6969,4,5,$546.12
20930,6969,10,2,28.04
20931,6970,127,1,
20932,6971,78,2,121.77
20933,6971,129,3,535.98
20934,6972,16,2,148.16
20935,6972,56,3,31.92
20936,6972,119,0,528.68
20937,6973,1,2,771.2
20938,6973,4,2,546.12
20939,6973,52,1,171.01
20940,6973,76,1,383.3
20941,6973,15,3,81.29
20942,6974,8,2,307.7
20943,6974,45,2,415.91
20944,6974,9,4,178.19
20945,6974,50,2,397.99
20946,6975,45,1,415.91
20947,6975,119,4,528.68
20948,6975,81,1,121.47
20949,6975,86,2,228.98
20950,6976,75,2,347.56
20951,6976,9,5,178.19
20952,6977,136,1,376.23
20953,6978,40,1,199.53
20954,6979,120,0,201.77
20955,6979,116,3,359.58
20956,6979,136,5,314.21
20957,6980,1,2,585.67
20958,6981,97,3,369.73
20959,6982,81,1,121.47
20960,6983,82,5,244.2
20961,6983,79,1,210.8
20962,6983,84,2,455.31
20963,6984,31,1,71.76
20964,6984,9999,1,110.76
20965,6984,25,2,253.88
20966,6984,67,1,291.96
20967,6985,135,3,18.43
20968,6985,37,2,241.65 JOD
20969,6985,86,5,164.39
20970,6986,30,5,43.65
20971,6987,108,3,242.90
20972,6987,69,3,175.49
20973,6987,39,1,253.25
20974,6987,5,1,301.48
20975,6987,24,1,360.88
20976,6988,81,2,121.47
20977,6989,7,1,152.65
20978,6989,65,-1,308.91
20979,6989,137,2,307.7
20980,6989,36,1,25.91
20981,6990,118,1,306.50
20982,6990,65,-1,308.91
20983,6991,91,3,243.25
20984,6991,48,2,23.1
20985,6991,37,3,241.65
20986,6991,35,3,180.81
20987,6992,48,1,16.61
20988,6992,55,1,216.25
20989,6992,121,1,317.45
20990,6992,115,1,302.06
20991,6992,43,2,
20992,6993,89,0,400.69
20993,6994,1,5,585.67
20994,6994,8,2,248.88
20995,6994,53,3,37.16
20996,6994,130,2,59.94
20997,6994,47,0,627.32
20998,6995,104,5,98.77
20999,6995,120,0,201.77
21000,6995,65,1,308.91
21001,6995,15,1,81.29
21002,6996,99,1,140.32
21003,6996,70,3,379.91
21004,6996,123,2,151.87
21005,6996,17,-1,185.99
21006,6996,69,2,175.49
21007,6997,85,1,8.08
21008,6997,25,1,253.88
21009,6997,42,3,91.53
21010,6998,97,0,369.73
21011,6998,43,1,330.60
21012,6998,125,-1,552.19
21013,6998,99,4,140.32
21014,6998,10,5,28.04
21015,6999,91,1,243.25
21016,6999,50,1,397.99
21017,7000,11,1,$489.65
21018,7001,65,4,308.91
21019,7002,76,1,245.19
21020,7002,59,3,169.88
21021,7002,135,1,$24.45
21022,7002,88,1,238.01
21023,7002,55,2,$216.25
21024,7003,53,1,37.16
21025,7003,4,1,546.12
21026,7003,97,1,369.73
21027,7003,14,2,429.63
21028,7004,73,1,331.02
21029,7004,57,1,213.11
21030,7004,85,1,8.08
21031,7004,97,-1,369.73
21032,7004,67,1,291.96
21033,7005,24,1,360.88
21034,7005,46,1,136.73 JOD
21035,7006,136,1,$314.21
21036,7006,29,0,$181.96
21037,7007,117,1,143.1
21038,7007,34,2,220.10
21039,7007,60,2,16.37
21040,7008,64,1,265.5
21041,7009,19,1,67.77
21042,7009,12,-1,214.91
21043,7010,75,5,347.56
21044,7010,69,1,175.49
21045,7010,132,2,82.53
21046,7010,6,5,46.39
21047,7010,107,1,376.14
21048,7011,13,1,186.29
21049,7011,106,2,252.84
21050,7011,75,1,289.84
21051,7011,107,1,376.14
21052,7012,107,2,376.14
21053,7012,29,2,181.96
21054,7013,128,0,369.54
21055,7013,9999,1,107.3
21056,7013,71,1,374.89
21057,7013,9,1,178.19
21058,7013,133,-1,97.51
21059,7014,20,3,110.76
21060,7015,134,1,40.0
21061,7016,116,1,359.58
21062,7016,32,1,105.62
21063,7016,93,1,345.11
21064,7016,43,1,330.6
21065,7017,17,2,185.99
21066,7018,50,2,397.99
21067,7018,98,1,243.42
21068,7018,15,1,81.29
21069,7019,79,4,253.69
21070,7019,66,0,231.0
21071,7019,57,1,214.22
21072,7019,67,4,291.96
21073,7020,63,1,575.86
21074,7020,105,1,528.06
21075,7020,20,5,110.76
21076,7020,136,1,314.21
21077,7020,97,5,369.73
21078,7021,11,1,267.14
21079,7021,44,2,106.04
21080,7021,67,1,
21081,7021,20,3,132.94
21082,7022,49,1,206.38
21083,7022,27,2,112.66
21084,7022,64,3,265.5
21085,7022,55,1,216.25
21086,7023,14,1,429.63
21087,7024,84,2,455.31
21088,7024,114,1,403.81
21089,7024,25,1,253.88
21090,7024,77,2,101.15
21091,7024,65,1,308.91
21092,7025,42,-1,91.53
21093,7025,43,1,330.6
21094,7026,23,3,68.95
21095,7026,22,4,36.29
21096,7026,69,2,175.49
21097,7027,18,1,128.87
21098,7027,19,2,67.77
21099,7027,70,4,379.91
21100,7027,83,1,319.19
21101,7027,111,3,291.81
21102,7028,55,1,283.24
21103,7028,32,2,105.62
21104,7028,48,2,23.1
21105,7028,52,2,171.01
21106,7029,94,2,312.05
21107,7029,48,0,23.10
21108,7029,133,2,97.51
21109,7029,15,1,81.29
21110,7030,34,4,220.10
21111,7031,36,1,19.3
21112,7032,112,2,183.26
21113,7032,6,3,46.39
21114,7032,103,2,244.5
21115,7032,110,1,193.85
21116,7033,101,2,95.6
21117,7034,109,2,579.16
21118,7034,27,2,112.66
21119,7034,35,3,152.88
21120,7034,61,2,101.6
21121,7035,39,1,158.24
21122,7036,68,2,304.43
21123,7036,54,1,89.36
21124,7036,127,2,587.72
21125,7036,136,1,314.21
21126,7037,124,-1,58.04
21127,7037,51,1,286.54
21128,7038,123,2,151.87
21129,7038,99,1,$140.32
21130,7039,28,5,222.75
21131,7039,134,1,40.00
21132,7040,45,2,415.91
21133,7040,55,1,216.25
21134,7040,42,4,48.88
21135,7040,1,3,$309.95
21136,7040,125,2,552.19 JOD
21137,7041,87,3,262.59
21138,7041,98,1,243.42
21139,7041,63,1,$575.86
21140,7041,29,1,181.96
21141,7042,3,4,390.52
21142,7042,133,3,97.51
21143,7043,128,4,369.54
21144,7043,9999,0,244.5
21145,7043,86,3,164.39
21146,7043,95,4,545.43
21147,7043,49,1,206.38
21148,7044,62,2,273.93
21149,7044,86,4,164.39
21150,7044,57,1,$154.74
21151,7044,76,2,$383.30
21152,7045,30,1,43.65
21153,7045,124,-1,58.04 JOD
21154,7045,59,1,169.88
21155,7046,136,2,314.21
21156,7047,87,5,262.59
21157,7047,77,3,142.71
21158,7047,110,2,256.66
21159,7047,7,1,152.65
21160,7047,99,1,140.32
21161,7048,131,1,228.88
21162,7048,117,5,143.10
21163,7048,135,3,10.23
21164,7048,87,3,262.59
21165,7049,118,1,306.50
21166,7049,101,3,95.6
21167,7049,7,5,201.29
21168,7049,58,3,109.02
21169,7050,3,1,390.52
21170,7050,71,1,374.89
21171,7050,95,1,545.43
21172,7051,5,5,407.25
21173,7051,4,3,546.12
21174,7051,121,3,317.45
21175,7052,6,1,46.39
21176,7052,113,3,191.78
21177,7052,18,1,128.87
21178,7053,58,4,109.02
21179,7053,91,1,243.25
21180,7054,3,2,390.52
21181,7054,76,2,383.30
21182,7054,93,1,345.11
21183,7054,42,3,91.53 JOD
21184,7055,38,1,454.80
21185,7055,76,3,383.3
21186,7056,122,3,125.5
21187,7056,117,5,143.1
21188,7057,76,1,383.3
21189,7057,83,-1,319.19
21190,7057,52,3,171.01
21191,7058,59,1,169.88
21192,7058,3,-1,390.52
21193,7058,92,2,477.17
21194,7058,131,3,396.05
21195,7058,22,2,36.29
21196,7059,132,3,82.53
21197,7060,77,1,101.15
21198,7060,100,3,249.16 JOD
21199,7060,86,-1,
21200,7061,13,2,186.29
21201,7061,21,1,14.38
21202,7061,25,1,253.88
21203,7061,52,4,171.01
21204,7062,29,1,181.96
21205,7062,56,2,31.92
21206,7062,58,2,109.02
21207,7063,37,3,241.65
21208,7063,39,1,253.25
21209,7063,103,2,244.5
21210,7063,70,1,379.91
21211,7063,125,1,552.19
21212,7064,49,1,206.38
21213,7065,100,1,249.16
21214,7066,82,5,257.63
21215,7066,25,2,253.88
21216,7066,88,4,238.01
21217,7066,102,2,169.19
21218,7067,86,1,164.39
21219,7067,5,4,407.25
21220,7067,1,3,585.67
21221,7068,82,2,244.20
21222,7068,80,3,144.45
21223,7068,65,2,$308.91
21224,7068,102,2,169.19
21225,7068,115,4,170.17
21226,7069,32,0,105.62
21227,7069,54,1,89.36
21228,7069,136,1,364.59
21229,7069,84,3,455.31
21230,7069,9999,3,415.91
21231,7070,104,3,98.77
21232,7070,32,5,105.62
21233,7070,68,2,304.43
21234,7070,84,3,455.31
21235,7070,59,1,
21236,7071,14,3,429.63
21237,7071,129,3,535.98
21238,7071,69,1,175.49
21239,7071,6,2,46.39
21240,7071,87,3,262.59
21241,7072,40,2,199.53
21242,7072,130,4,59.94
21243,7072,50,1,397.99
21244,7073,55,5,216.25
21245,7074,98,2,243.42
21246,7074,94,1,389.5
21247,7074,73,1,331.02
21248,7074,84,1,455.31
21249,7075,32,2,105.62
21250,7076,45,2,415.91
21251,7076,53,1,37.16
21252,7077,24,1,$360.88
21253,7077,92,2,339.88
21254,7077,129,1,535.98
21255,7078,50,1,397.99
21256,7079,88,4,238.01
21257,7079,130,1,72.37
21258,7079,59,-1,169.88
21259,7079,52,1,202.11
21260,7080,4,1,546.12
21261,7080,115,1,302.06
21262,7081,94,1,389.50
21263,7082,27,4,112.66
21264,7082,133,3,97.51
21265,7082,135,2,18.43
21266,7082,4,2,546.12
21267,7082,50,-1,397.99
21268,7083,62,1,205.4
21269,7084,82,2,244.2
21270,7084,129,2,535.98
21271,7085,9,1,
21272,7085,100,1,249.16
21273,7086,23,1,68.95
21274,7086,128,1,369.54
21275,7087,19,1,67.77
21276,7087,22,1,36.29
21277,7087,18,5,141.72
21278,7087,71,1,374.89
21279,7087,7,2,152.65
21280,7088,26,0,159.59
21281,7089,45,5,415.91
21282,7089,9999,3,403.36
21283,7089,132,2,82.53
21284,7089,135,2,18.43
21285,7089,48,1,23.1
21286,7090,84,2,455.31
21287,7090,25,2,253.88
21288,7090,72,0,404.5
21289,7091,89,1,403.36
21290,7091,66,1,231.00
21291,7091,102,1,
21292,7091,43,5,330.6
21293,7091,54,2,89.36
21294,7092,117,1,143.1
21295,7092,75,1,347.56
21296,7092,93,2,407.17
21297,7092,123,5,151.87
21298,7093,62,1,205.4
21299,7093,102,2,169.19
21300,7094,24,5,360.88
21301,7095,79,3,210.8
21302,7095,68,3,304.43
21303,7096,73,1,331.02
21304,7096,114,4,403.81
21305,7096,28,0,222.75
21306,7097,82,2,244.2
21307,7097,56,2,31.92
21308,7097,66,1,231.0
21309,7098,101,4,95.60
21310,7098,54,2,89.36
21311,7099,124,2,58.04
21312,7100,111,1,278.31
21313,7101,9,-1,135.0
21314,7101,28,2,222.75
21315,7101,61,1,101.60
21316,7101,100,1,249.16
21317,7101,124,1,58.04
21318,7102,26,1,$264.67
21319,7102,134,2,40.0
21320,7102,124,4,58.04
21321,7103,8,4,$388.63
21322,7103,64,1,265.50
21323,7103,117,2,143.1
21324,7103,10,3,28.04
21325,7103,92,1,339.88
21326,7104,113,1,152.57
21327,7104,90,5,56.52
21328,7104,130,2,59.94
21329,7104,107,3,376.14
21330,7104,36,1,19.3
21331,7105,126,2,200.63
21332,7105,125,3,552.19
21333,7105,124,3,58.04
21334,7105,30,0,43.65
21335,7105,121,1,317.45
21336,7106,90,4,56.52
21337,7107,82,-1,244.2
21338,7107,11,1,565.88
21339,7107,52,1,171.01
21340,7108,12,5,227.83
21341,7108,38,1,454.8
21342,7108,1,4,585.67
21343,7109,123,2,151.87
21344,7109,22,1,36.29
21345,7110,37,1,241.65
21346,7111,42,1,91.53
21347,7111,76,2,383.3
21348,7112,99,1,140.32
21349,7113,19,1,67.77
21350,7113,38,2,454.80
21351,7113,95,4,545.43
21352,7114,75,2,347.56
21353,7114,13,5,186.29
21354,7115,47,1,627.32
21355,7115,15,1,$81.29
21356,7115,39,1,253.25
21357,7115,46,1,136.73
21358,7116,59,0,169.88
21359,7116,115,1,302.06
21360,7117,44,0,155.24
21361,7117,117,4,143.1
21362,7117,57,2,213.11
21363,7117,27,1,112.66
21364,7117,124,1,58.04
21365,7118,58,2,109.02
21366,7118,22,2,36.29
21367,7118,98,5,243.42
21368,7119,83,2,319.19
21369,7119,86,1,164.39
21370,7120,72,3,404.50
21371,7120,112,2,183.26
21372,7120,76,2,383.30
21373,7121,89,1,403.36
21374,7121,116,3,359.58
21375,7121,134,1,40.0
21376,7121,96,3,84.49
21377,7122,100,1,249.16
21378,7122,133,4,96.13
21379,7123,131,1,430.30
21380,7123,134,1,40.0
21381,7123,36,4,19.3
21382,7123,49,5,206.38
21383,7123,107,3,376.14
21384,7124,47,2,627.32
21385,7124,112,2,183.26
21386,7124,11,1,489.65
21387,7124,56,4,31.92
21388,7124,29,2,181.96
21389,7125,125,1,552.19
21390,7125,11,2,489.65
21391,7126,70,1,379.91
21392,7126,115,2,302.06
21393,7126,7,1,152.65
21394,7126,60,3,16.37
21395,7127,97,1,369.73
21396,7127,2,1,190.97
21397,7127,64,1,265.5
21398,7127,40,1,199.53
21399,7127,95,0,545.43
21400,7128,39,1,253.25
21401,7128,19,5,67.77
21402,7129,136,3,314.21
21403,7130,83,4,319.19
21404,7130,87,2,
21405,7131,36,0,19.3
21406,7131,81,3,121.47
21407,7131,108,3,242.90
21408,7131,73,4,331.02
21409,7132,77,3,101.15
21410,7132,121,5,317.45
21411,7132,69,2,$175.49
21412,7132,62,5,205.4
21413,7132,108,3,242.9
21414,7133,42,1,55.96
21415,7133,125,4,552.19
21416,7133,62,1,205.4
21417,7134,41,4,191.67
21418,7135,42,2,91.53
21419,7135,130,5,59.94
21420,7136,95,1,545.43
21421,7136,97,2,369.73
21422,7136,45,3,615.7
21423,7136,65,1,308.91
21424,7137,92,3,339.88
21425,7137,120,5,201.77
21426,7137,22,1,36.29
21427,7137,25,3,253.88
21428,7137,14,3,429.63
21429,7138,9999,1,191.67
21430,7138,119,3,528.68
21431,7138,106,3,252.84
21432,7139,118,2,306.5
21433,7139,13,0,186.29
21434,7139,41,3,191.67
21435,7139,132,4,82.53
21436,7140,30,2,43.65
21437,7140,21,2,14.38
21438,7140,131,4,396.05
21439,7140,120,1,201.77
21440,7141,12,4,268.88
21441,7142,69,1,175.49
21442,7142,80,4,144.45
21443,7142,10,5,33.58
21444,7142,63,2,575.86
21445,7143,74,1,34.31
21446,7143,21,5,14.38
21447,7143,79,2,210.8
21448,7144,124,2,58.04
21449,7145,24,2,360.88
21450,7145,84,1,455.31
21451,7145,34,3,220.1
21452,7145,72,1,404.5
21453,7146,89,1,
21454,7146,129,1,535.98
21455,7146,111,1,291.81
21456,7147,22,1,36.29
21457,7147,124,2,58.04
21458,7148,75,0,347.56
21459,7148,30,2,43.65
21460,7149,54,1,89.36
21461,7149,117,1,143.1
21462,7150,124,4,58.04
21463,7150,47,1,627.32
21464,7150,99,2,140.32
21465,7150,26,1,264.67
21466,7150,35,-1,152.88
21467,7151,9,2,178.19
21468,7151,24,2,360.88
21469,7151,26,1,264.67
21470,7151,73,2,331.02
21471,7152,135,1,18.43
21472,7152,108,4,242.9
21473,7152,21,4,14.38
21474,7153,109,3,579.16
21475,7153,76,2,383.3
21476,7154,120,3,201.77
21477,7155,83,2,319.19
21478,7156,62,5,205.4
21479,7156,99,1,140.32
21480,7156,104,2,98.77
21481,7156,78,1,121.77
21482,7157,4,3,546.12
21483,7157,17,2,185.99
21484,7157,64,5,265.5
21485,7158,3,1,390.52
21486,7158,7,3,152.65
21487,7158,50,1,397.99
21488,7159,43,1,330.6
21489,7160,127,1,754.71
21490,7161,131,1,396.05
21491,7161,54,3,89.36
21492,7161,63,1,575.86
21493,7161,20,2,110.76
21494,7161,68,2,$304.43
21495,7162,50,0,397.99
21496,7162,112,2,183.26
21497,7163,15,1,81.29
21498,7163,53,2,37.16
21499,7163,104,1,98.77
21500,7163,21,1,14.38
21501,7163,75,1,347.56
21502,7164,131,3,396.05
21503,7164,32,0,105.62
21504,7164,80,1,144.45
21505,7165,34,1,220.1
21506,7165,47,2,784.73
21507,7165,3,3,390.52
21508,7165,81,3,121.47
21509,7165,26,0,264.67
21510,7166,32,2,105.62
21511,7166,40,1,199.53
21512,7167,77,3,101.15
21513,7167,72,1,234.11
21514,7167,16,1,148.16
21515,7167,58,1,109.02
21516,7168,6,1,44.38
21517,7169,68,3,304.43
21518,7169,113,0,191.78
21519,7169,112,3,183.26
21520,7170,55,3,216.25
21521,7171,133,1,
21522,7171,130,1,59.94
21523,7171,119,1,528.68
21524,7171,18,2,128.87
21525,7172,18,1,128.87
21526,7172,109,1,579.16
21527,7172,29,2,181.96
21528,7173,104,1,98.77
21529,7173,97,4,369.73
21530,7173,131,0,396.05
21531,7173,46,3,136.73
21532,7174,33,4,407.76
21533,7174,35,1,152.88
21534,7174,136,1,314.21
21535,7174,22,2,36.29
21536,7175,42,1,91.53
21537,7175,19,2,67.77
21538,7175,95,2,545.43
21539,7175,27,3,112.66
21540,7175,52,2,171.01
21541,7176,45,5,415.91
21542,7176,83,3,319.19
21543,7177,31,1,71.76
21544,7178,123,1,151.87
21545,7178,85,1,8.08
21546,7178,6,1,46.39
21547,7178,53,1,32.56
21548,7179,124,2,86.51
21549,7180,65,2,308.91
21550,7180,120,4,201.77
21551,7181,10,1,28.04
21552,7181,102,1,169.19
21553,7181,81,2,109.16
21554,7181,23,2,68.95 JOD
21555,7182,84,1,544.45
21556,7183,78,2,121.77
21557,7183,101,0,95.60
21558,7183,17,3,185.99
21559,7183,109,2,579.16
21560,7184,115,2,302.06
21561,7185,78,1,164.1
21562,7185,112,1,183.26
21563,7185,137,5,412.85
21564,7185,2,3,170.38
21565,7185,24,4,360.88
21566,7186,16,0,148.16
21567,7186,24,2,360.88
21568,7186,87,1,262.59
21569,7186,117,2,143.1
21570,7187,125,1,552.19
21571,7187,118,2,208.83
21572,7187,108,3,242.9
21573,7187,86,1,164.39
21574,7187,77,2,99.82
21575,7188,35,3,152.88
21576,7189,92,1,339.88
21577,7189,1,1,585.67
21578,7190,68,1,304.43
21579,7190,92,1,339.88
21580,7190,40,1,199.53
21581,7191,19,1,67.77
21582,7191,6,0,46.39
21583,7191,89,4,403.36
21584,7192,69,3,175.49
21585,7192,109,3,579.16
21586,7192,35,1,152.88
21587,7192,120,1,201.77
21588,7192,86,2,164.39
21589,7193,57,3,213.11
21590,7193,123,3,151.87
21591,7193,102,4,169.19
21592,7193,33,5,407.76
21593,7194,128,3,369.54
21594,7194,81,3,121.47
21595,7194,111,1,291.81
21596,7195,63,2,$557.90
21597,7196,129,0,535.98
21598,7196,9999,1,302.06
21599,7196,65,5,308.91
21600,7196,31,1,71.76
21601,7197,4,3,546.12
21602,7198,84,2,455.31
21603,7198,55,3,216.25
21604,7199,130,1,31.58
21605,7200,86,2,164.39
21606,7201,27,5,112.66
21607,7201,29,1,181.96
21608,7202,32,1,105.62
21609,7202,46,5,136.73
21610,7202,57,1,221.95
21611,7202,96,1,84.49
21612,7202,91,1,243.25
21613,7203,8,1,307.7
21614,7204,16,1,148.16
21615,7204,36,1,19.30
21616,7204,35,0,152.88
21617,7204,11,3,489.65
21618,7205,94,5,389.5
21619,7205,38,2,454.8
21620,7205,102,2,169.19
21621,7205,109,4,579.16
21622,7205,126,1,$200.63
21623,7206,63,1,575.86
21624,7206,67,1,291.96
21625,7206,52,2,171.01
21626,7206,90,2,36.53
21627,7207,27,1,65.78
21628,7208,85,1,8.08
21629,7208,64,4,265.5
21630,7208,136,1,314.21
21631,7208,79,2,210.8
21632,7209,98,1,243.42
21633,7209,60,2,16.37
21634,7209,50,1,397.99
21635,7209,21,2,14.38
21636,7210,114,2,403.81
21637,7211,36,1,20.24
21638,7211,29,1,181.96
21639,7211,97,1,369.73
21640,7212,73,2,331.02
21641,7212,52,2,171.01
21642,7212,37,1,241.65
21643,7212,5,1,428.21
21644,7213,120,-1,201.77
21645,7213,83,1,319.19
21646,7213,96,1,84.49
21647,7214,50,2,314.24
21648,7214,129,4,535.98
21649,7215,128,4,369.54
21650,7215,126,-1,200.63
21651,7215,123,4,151.87
21652,7216,44,1,106.04
21653,7216,72,1,404.50 JOD
21654,7216,74,3,34.31
21655,7217,82,1,244.2
21656,7218,1,2,585.67
21657,7218,80,2,144.45
21658,7218,71,4,
21659,7218,55,1,216.25
21660,7218,136,4,$314.21
21661,7219,34,3,220.10
21662,7219,58,5,109.02
21663,7220,8,3,307.70
21664,7220,2,1,190.97
21665,7220,83,1,225.12
21666,7221,105,1,528.06
21667,7221,63,2,575.86
21668,7222,105,2,528.06
21669,7222,73,1,331.02
21670,7222,58,2,109.02
21671,7222,49,1,206.38
21672,7223,44,4,106.04
21673,7223,130,3,59.94
21674,7223,112,2,183.26
21675,7223,125,1,552.19
21676,7223,110,1,193.85
21677,7224,2,2,190.97
21678,7224,23,1,68.95
21679,7225,36,1,19.3
21680,7225,54,-1,89.36
21681,7225,42,1,91.53
21682,7225,51,5,286.54
21683,7226,51,3,286.54
21684,7226,4,3,546.12
21685,7226,68,5,304.43
21686,7227,9999,1,575.86
21687,7228,66,-1,231.00
21688,7229,29,4,181.96
21689,7229,104,1,98.77
21690,7229,74,-1,34.31
21691,7230,67,3,291.96
21692,7230,93,4,359.70
21693,7230,57,4,213.11
21694,7230,83,2,319.19
21695,7230,29,1,181.96
21696,7231,51,3,286.54
21697,7231,36,1,19.30
21698,7231,29,2,181.96
21699,7231,106,2,252.84
21700,7231,50,2,397.99
21701,7232,132,2,82.53
21702,7232,29,1,181.96
21703,7232,59,1,169.88
21704,7233,31,3,71.76
21705,7233,87,3,262.59
21706,7233,124,1,58.04
21707,7233,83,3,319.19
21708,7234,133,3,97.51
21709,7234,7,1,152.65
21710,7234,62,1,205.4
21711,7235,101,1,95.6
21712,7235,25,1,253.88
21713,7236,3,3,390.52
21714,7236,99,4,140.32
21715,7236,128,-1,369.54
21716,7237,12,1,214.91
21717,7238,111,4,291.81
21718,7238,24,4,360.88
21719,7238,98,5,243.42
21720,7238,131,1,396.05
21721,7238,136,1,323.53
21722,7239,83,1,319.19
21723,7240,115,1,302.06
21724,7241,77,1,101.15
21725,7241,104,1,141.15
21726,7241,78,5,121.77
21727,7241,84,2,455.31
21728,7241,73,1,331.02
21729,7242,37,2,241.65
21730,7242,34,1,220.10
21731,7242,98,-1,302.98
21732,7243,60,1,16.37
21733,7244,28,1,222.75
21734,7244,67,1,291.96
21735,7244,111,5,291.81
21736,7244,93,1,345.11
21737,7245,131,3,396.05
21738,7245,74,1,$34.31
21739,7245,132,1,82.53
21740,7245,43,3,330.6
21741,7246,123,3,151.87
21742,7246,115,1,205.17
21743,7247,116,-1,359.58
21744,7248,55,4,216.25
21745,7248,116,1,359.58
21746,7248,76,1,383.3
21747,7249,105,1,528.06
21748,7250,121,1,
21749,7250,137,2,307.70
21750,7251,134,2,40.0
21751,7251,119,5,528.68
21752,7251,46,2,136.73
21753,7252,136,1,270.69
21754,7253,29,3,181.96
21755,7254,22,1,36.29
21756,7254,49,2,$206.38
21757,7254,111,4,291.81
21758,7254,28,1,222.75
21759,7254,101,2,95.6
21760,7255,40,-1,199.53
21761,7255,130,2,59.94
21762,7255,113,4,191.78
21763,7256,51,2,286.54
21764,7256,133,3,133.16
21765,7257,51,1,286.54
21766,7257,12,2,214.91
21767,7257,128,2,369.54
21768,7258,46,2,136.73
21769,7259,61,1,101.6
21770,7260,46,-1,136.73 JOD
21771,7260,102,2,199.79
21772,7261,59,4,169.88
21773,7261,135,4,18.43
21774,7261,23,4,68.95
21775,7261,114,3,403.81
21776,7262,21,4,16.53
21777,7262,23,-1,$92.66
21778,7262,69,5,175.49
21779,7262,57,5,213.11
21780,7262,72,2,404.5
21781,7263,101,2,95.6
21782,7263,8,2,307.7
21783,7264,103,4,244.5
21784,7264,44,5,95.16
21785,7264,35,1,152.88
21786,7264,106,1,252.84
21787,7264,43,1,330.6
21788,7265,136,1,344.71
21789,7265,124,3,38.80
21790,7265,34,5,220.10
21791,7265,76,3,383.3
21792,7266,57,1,213.11
21793,7266,11,4,489.65
21794,7267,128,2,369.54
21795,7267,9999,2,36.29
21796,7268,30,2,38.25
21797,7268,16,4,148.16
21798,7268,58,3,$109.02
21799,7268,129,2,535.98
21800,7269,71,3,374.89
